candidate_id,accession,component,source_term,count,evidence,reuse_class,variation_axis
FC-08-2019_59,2019.59,door leaf,,2,VISIBLE,assembly-grammar reuse,"leaf count (1 vs 2), panel divisions per leaf, whether the meeting stile carries the applied ornamented strip; inner face is legible in alt1/alt2/alt9"
FC-08-2019_59,2019.59,hinge leaf,wrought iron,4 visible (2 on each door's hanging stile); total per door NOT DETERMINABLE,VISIBLE,shared profile or curve reuse,"leaf length, number of cusps/lobes in the scalloped edge profile, leaves per door (2 vs 3); the cusped silhouette is the reusable curve"
FC-08-2019_59,2019.59,pintle,,NOT DETERMINABLE,PARTIALLY VISIBLE,parameterized recipe reuse,barrel diameter and whether the pin is ball-tipped; a dark knuckle/barrel is resolvable at the right door pivot but I cannot confirm lift-off pintle vs fixed pin
FC-08-2019_59,2019.59,lock/escutcheon,wrought iron,1 escutcheon plate; lock body NOT DETERMINABLE,VISIBLE,shared profile or curve reuse,"plate silhouette (this one is a pierced quatrefoil), plate size, keyhole shape; no lock case is visible on either inner door face"
FC-08-2019_59,2019.59,latch,,NOT DETERMINABLE,PARTIALLY VISIBLE,genuinely bespoke component,"a small iron wire eye/loop sits on the inner face of the left door near the top (alt1 detail); function as catch, hook-eye, or hanging loop is not resolvable from these views"
FC-08-2019_59,2019.59,shelf,,2,VISIBLE,exact accepted donor reuse,"shelf count, depth, thickness, spacing; plain board shelves spanning the full interior width"
FC-08-2019_59,2019.59,bracket,shelf cleat,NOT DETERMINABLE,PARTIALLY VISIBLE,parameterized recipe reuse,cleat length and section; a small support block is visible at a shelf end in the alt1 interior detail but I cannot tell whether the shelves are cleated throughout or housed in dados
FC-08-2019_59,2019.59,back board,,"5 visible (4 wide vertical boards on the upper case, 1 horizontal board on the base)",VISIBLE,parameterized recipe reuse,"board count and width across the opening, nail spacing, vertical vs horizontal run; the base back board is the one carrying visible through-dovetails"
FC-08-2019_59,2019.59,crest/cornice,,1 assembly,VISIBLE,parameterized recipe reuse,"projection depth, number of steps in the profile, whether it returns on the sides only or wraps; a stepped/ogee run mitred at the front corners"
FC-08-2019_59,2019.59,top slab,,1 assembly (multi-board; board count NOT DETERMINABLE),VISIBLE,exact accepted donor reuse,"board count, overhang, whether corner blocking is present; alt14 shows the boarded top from above with diagonal corner members"
FC-08-2019_59,2019.59,moulding run,,NOT DETERMINABLE (at least 5 distinct profiles visible),VISIBLE,shared profile or curve reuse,"profile section and run length; the same few sections repeat as door-panel bolection, pilaster cross-blocks, base cap, and base plinth"
FC-08-2019_59,2019.59,plinth,base / lower section,1,VISIBLE,assembly-grammar reuse,"height, drawer count housed inside, whether it is integral or a separate knockdown stand; here it fully separates and is photographed alone in alt5, alt6, alt7, alt13, alt15, alt16"
FC-08-2019_59,2019.59,drawer front,,2,VISIBLE,parameterized recipe reuse,"width, applied moulding rectangle proportion, knob count per front"
FC-08-2019_59,2019.59,drawer side,,4 (2 per drawer),VISIBLE,parameterized recipe reuse,thickness and depth; corner joinery to the front (dovetail vs nailed rabbet) is NOT resolvable at this resolution
FC-08-2019_59,2019.59,drawer bottom,,"2 (one per drawer, each of butted boards)",VISIBLE,exact accepted donor reuse,"board count and seam position; readable from above in alt16 and from below in alt13, with rosehead nail heads visible"
FC-08-2019_59,2019.59,runner,,2 visible (one nailed strip at each end of the base interior); centre runners NOT DETERMINABLE,VISIBLE,parameterized recipe reuse,"strip section and length; nailed side-runner strips rather than a framed web, clearly legible in alt7 and alt16"
FC-08-2019_59,2019.59,guide,drawer divider,NOT DETERMINABLE,PARTIALLY VISIBLE,parameterized recipe reuse,the vertical member between the two drawers reads as the inner guide; whether a separate guide strip exists is not resolvable
FC-08-2019_59,2019.59,fixed stop,,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,"drawers must close against something; the base back board or a stop block is the candidate, but no stop is visible in any view"
FC-08-2019_59,2019.59,handle,,2,VISIBLE,exact accepted donor reuse,turned knob profile and diameter; one wooden knob per drawer front
FC-08-2019_59,2019.59,brace,,2 visible (one across each end of the base interior),VISIBLE,parameterized recipe reuse,block length and angle; these sit at the base corners and appear to locate the case that sits loose on top
FC-08-2019_59,2019.59,foot,ball foot,"2 (front, turned bun)",VISIBLE,parameterized recipe reuse,"turning profile (ball diameter, collar/vase height above it), overall height; ebonized, with a flat resting face and a square block above it visible in the alt13 underside"
FC-08-2019_59,2019.59,rear leg/stile,,"2 (rear, plain board with V-notched bottom)",VISIBLE,parameterized recipe reuse,"board width, notch depth/shape; deliberately plain because the rear is unseen, in direct contrast to the turned front feet"
FC-08-2019_59,2019.59,inlay path,,2 visible (one vertical sawtooth band at each front corner of the base),VISIBLE,parameterized recipe reuse,"triangle size, spacing, and run length; a vertical row of dark inlaid triangles, best seen in the base 3/4 and corner crops"
FC-08-2019_59,2019.59,repeated ornament master,,11 visible (6 small applied raised panels on the facade: 2 per corner pilaster and 2 on the centre stile; 5 applied lozenges on the base: 3 on the front and 1 on each return),VISIBLE,parameterized recipe reuse,"outline (rectangle vs lozenge), field size, moulding step count; these are one applied bolection-moulded field recipe instanced at several aspect ratios"
FC-08-2019_59,2019.59,wedge/key,peg / pin,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,"pegged mortise-and-tenon is the expected frame joint for this form and date, but no peg heads are unambiguously resolvable on the frame members in these views"
FC-09-69_146_1,69.146.1,rear leg/stile,headboard post / canopy support,2 (both VISIBLE),VISIBLE,parameterized recipe reuse,"Total length (floor to tester, ~300 cm here); section width; number and placement of the applied rosette-square junction cells; whether the inlay path runs the full height or stops at the rail line."
FC-09-69_146_1,69.146.1,post,footpost,2 (both VISIBLE),VISIBLE,assembly-grammar reuse,Stack order and count of the block sequence (moulded plinth block -> carved floral block -> stepped ring -> bead-and-reel band -> inlaid rosette square -> carved floral block -> finial). Each stage is a separate solid; adding or dropping a stage rescales the post without new geometry.
FC-09-69_146_1,69.146.1,finial,carved dome cap,"2 (both VISIBLE, one at close range)",VISIBLE,exact accepted donor reuse,Gadroon/lobe count on the dome; overall diameter; height of the square abacus it sits on.
FC-09-69_146_1,69.146.1,crest/cornice,tester cornice,"1 run, returning around 3 faces (front + 2 returns) VISIBLE",VISIBLE,parameterized recipe reuse,Run length and mitre return depth; number of fillet/cove members in the profile stack; height of the inlaid frieze band it carries.
FC-09-69_146_1,69.146.1,crest/cornice,carved wreath cartouche (applied centre ornament),1 VISIBLE,VISIBLE,exact accepted donor reuse,"Wreath ring diameter; leaf/blossom density around the ring; the inset shield panel is a swappable marquetry cell, so the same carved wreath can host different inlay."
FC-09-69_146_1,69.146.1,top slab,tester deck / canopy roof,1,PARTIALLY VISIBLE,parameterized recipe reuse,Plan footprint (projection over the bed) and thickness. Only the edge and the underside line are readable; the upper face is never shown.
FC-09-69_146_1,69.146.1,brace,ogee canopy strut / cyma bracket,"2 (both VISIBLE, one at close range)",VISIBLE,shared profile or curve reuse,"The cyma curve is a 2D profile swept to a constant thickness; span, rise, and thickness are all free. The same curve appears again at the headboard ends, so it is one curve asset with two length settings."
FC-09-69_146_1,69.146.1,bracket,headboard end bracket (large ogee),"2 (near VISIBLE, far PARTIALLY VISIBLE)",VISIBLE,shared profile or curve reuse,"Same cyma family as the canopy brace, mirrored and scaled; depth of the flat land at each terminal."
FC-09-69_146_1,69.146.1,bracket,small scroll bracket under headboard frieze,2 VISIBLE,VISIBLE,exact accepted donor reuse,Scale only; it is a small applied scroll block that could be seeded along any rail underside.
FC-09-69_146_1,69.146.1,rail,side rail,"2 (near face fully VISIBLE, far rail PARTIALLY VISIBLE from inside)",VISIBLE,parameterized recipe reuse,"Length (227 cm here), height, and the count of moulding members on top and bottom edges. The marquetry field is a separate inlay path stretched to the rail length."
FC-09-69_146_1,69.146.1,rail,footboard lower rail (inlaid),1 VISIBLE,VISIBLE,parameterized recipe reuse,Length; the terminal rosette-square cells at each end are a fixed-width cap while the floral scroll between them stretches.
FC-09-69_146_1,69.146.1,rail,footboard middle rail (gallery seat rail),1 VISIBLE,VISIBLE,parameterized recipe reuse,Length; mortise pitch for the spindles above it.
FC-09-69_146_1,69.146.1,rail,footboard top rail (gallery cap),1 VISIBLE,VISIBLE,parameterized recipe reuse,Length; whether it carries a bead run on its face.
FC-09-69_146_1,69.146.1,rail,headboard frieze rail (ribbon-and-flower band),1 VISIBLE,VISIBLE,parameterized recipe reuse,Length; the centre ribbon-knot is a fixed medallion with a stretchable scroll to either side — a two-part inlay layout that generalizes to any long band.
FC-09-69_146_1,69.146.1,rail,headboard gallery top rail,1 VISIBLE,VISIBLE,parameterized recipe reuse,Length; profile depth.
FC-09-69_146_1,69.146.1,gallery,open spindle gallery bay,"4 bays VISIBLE (2 flanking the headboard panel, 2 flanking the footboard panel)",VISIBLE,assembly-grammar reuse,"Bay width, spindle count per bay (3 in every bay here), and whether the bay is open (see-through) or backed. This is the single most transferable assembly rule in the object."
FC-09-69_146_1,69.146.1,turned spindle,gallery baluster,"12 VISIBLE (headboard 3+3, footboard 3+3)",VISIBLE,parameterized recipe reuse,"Two distinct lathe profiles are present: a long fluted shaft with stacked collar groups at both ends (headboard) and a short barrel-and-collar type (footboard). Shaft length, collar-group count, and flute count are the free parameters; the collar group is itself a reusable sub-profile."
FC-09-69_146_1,69.146.1,panel frame,moulded panel surround,"3 VISIBLE (headboard upper, headboard lower field, footboard)",VISIBLE,parameterized recipe reuse,Aperture width and height; number of steps in the ovolo/cove stack; corner treatment is a plain mitre throughout.
FC-09-69_146_1,69.146.1,floating panel,marquetry panel (urn and blossom),"2 VISIBLE (headboard upper, footboard)",VISIBLE,exact accepted donor reuse,"Aspect ratio: the headboard panel is near-square-ish landscape, the footboard panel is a long landscape strip, and the same urn-with-flowering-branches composition is re-laid out for each. Panel field size and blossom density are the knobs."
FC-09-69_146_1,69.146.1,floating panel,lower headboard panel bays,NOT DETERMINABLE (4-5 bays suggested by the vertical moulding runs; the ebonized surface hides the joints),PARTIALLY VISIBLE,parameterized recipe reuse,Bay count across a fixed overall width; bay width; whether bays are flush or recessed.
FC-09-69_146_1,69.146.1,moulding run,bead-and-reel / rosette-chain carved strip,"4 VISIBLE (one each side of the headboard panel, one each side of the footboard panel)",VISIBLE,exact accepted donor reuse,Run length and bead pitch; the bead unit is a single carved cell instanced along a path. Directly reusable as an edge treatment on any case piece.
FC-09-69_146_1,69.146.1,moulding run,vertical muntin strips dividing the lower headboard,NOT DETERMINABLE (3-4 discernible),PARTIALLY VISIBLE,parameterized recipe reuse,Spacing and count across a panel width.
FC-09-69_146_1,69.146.1,plinth,moulded base run under side rail and footboard,1 continuous run VISIBLE on the near and foot faces,VISIBLE,parameterized recipe reuse,"Projection and member count; it terminates in a moulded block over each foot, so the block/run split is a reusable pattern."
FC-09-69_146_1,69.146.1,foot,turned foot,"3 VISIBLE (near headboard foot, both footposts); 4th inferred by symmetry",VISIBLE,exact accepted donor reuse,Height and diameter; number of turned rings above the castor socket.
FC-09-69_146_1,69.146.1,castor,castor,3 VISIBLE; 4th inferred by symmetry,VISIBLE,exact accepted donor reuse,"Wheel diameter and socket cup depth. One asset, used on every heavy Victorian case piece and seat."
FC-09-69_146_1,69.146.1,pintle,iron bed-rail pin (knock-down fastening),"2 VISIBLE on the near headboard stile end (one at rail-top height with the rusted iron pin clearly exposed, one higher on the stile); 8 total inferred at 2 per rail end",VISIBLE,exact accepted donor reuse,Pin diameter and projection; plate size. This is the one piece of genuinely hard construction evidence in the record and it generalizes to any knock-down frame.
FC-09-69_146_1,69.146.1,strap/band,iron hook plate let into the rail end (mates the pintle),NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,Slot count and spacing must match the pintle pair. Asserted because a projecting pintle has no function without a mating hook; the plate itself is never shown.
FC-09-69_146_1,69.146.1,runner,slat ledger / cleat inside the side rails,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,"Ledger height above the rail bottom; length. Asserted from bed type, not seen — the interior is photographed only at a grazing angle."
FC-09-69_146_1,69.146.1,textile support,mattress slats or sacking,NOT DETERMINABLE,NOT DETERMINABLE,parameterized recipe reuse,Slat count and pitch across the 176.5 cm width. No slats are present in any view; the bed is displayed empty and the floor is visible through the frame.
FC-09-69_146_1,69.146.1,back board,headboard rear face and its framing,NOT DETERMINABLE,NOT DETERMINABLE,parameterized recipe reuse,Whether the rear is a framed-and-panelled construction mirroring the front or a plain secondary-wood back. No rear view exists in the record.
FC-09-69_146_1,69.146.1,inlay path,marquetry border band (linear),"8+ distinct runs VISIBLE (2 full-height stile paths, 2 curved paths on the canopy braces, 1 cornice frieze run over 3 faces, 2 side-rail runs, 2 footboard rail runs)",VISIBLE,parameterized recipe reuse,"Path length and, critically, path CURVATURE — the same blossom-and-leaf band is laid straight on rails and stiles and bent around the ogee braces. Band width and motif pitch are the other knobs."
FC-09-69_146_1,69.146.1,inlay path,framed rosette square (circular/rotational cell),"8+ VISIBLE (post junctions, rail terminals, stile-to-brace junctions)",VISIBLE,exact accepted donor reuse,Cell size only. It is the punctuation mark used wherever a linear path turns a corner or terminates — a placement rule as much as a shape.
FC-09-69_146_1,69.146.1,repeated ornament master,peony blossom and leaf-spray marquetry unit,"Hundreds of instances; master count is small (1 blossom master with rotations, 1 leaf master with rotations, 1 urn master)",VISIBLE,exact accepted donor reuse,"Instance density, rotation, and scale. The urn is a separate one-off master used as a composition anchor at panel centres. This is the highest-leverage asset in the whole object."
FC-09-69_146_1,69.146.1,repeated ornament master,carved floral relief block (footpost),"4 blocks VISIBLE (2 per footpost), each carved on all 4 faces",VISIBLE,exact accepted donor reuse,"Block height and face width; relief depth. The same carved face is repeated around the block, so one carved tile drives the whole component."
FC-09-1954_151,1954.151,post,,"4 VISIBLE (2 tall head-end posts, 2 shorter foot-end posts)",VISIBLE,parameterized recipe reuse,"Height only. The object itself proves the parameter: the head-end pair and foot-end pair are the SAME square fluted post recipe (5-flute face, carved acanthus capital, cap block) run at two different lengths (published parts 163.2 cm vs 132.7 cm). Also parametric: flute count, flute stop height, capital leaf density, whether the shaft is gilded on all four faces (rear faces are left in bare wood —"
FC-09-1954_151,1954.151,plinth,finial cap block,4 VISIBLE,VISIBLE,exact accepted donor reuse,Square cap block sitting on the post capital and carrying the corner finial. Varies only in plan dimension and in the moulding profile of its ovolo/leaf-tip band.
FC-09-1954_151,1954.151,front leg,,2 VISIBLE (foot end),VISIBLE,exact accepted donor reuse,"Turned, tapered, fluted leg with a carved acanthus/water-leaf collar at the top and a toupie terminal. Variation: length, taper ratio, flute count, collar leaf count, presence/absence of the collar. This is the single most portable turning on the object."
FC-09-1954_151,1954.151,rear leg/stile,,2 VISIBLE (head end),VISIBLE,exact accepted donor reuse,"IDENTICAL turning to the foot-end legs — this object demonstrates that one leg master serves all four corners. CRITICAL DIVERGENCE FROM THE BASELINE: this is NOT a continuous rear leg-and-stile. alt4, alt7 and alt8 show the leg as a separate turned member below a square die/corner block, with the fluted post starting again above it. Variation axis is length and taper only."
FC-09-1954_151,1954.151,foot,toupie foot,4,INFERRED FROM TYPE,shared profile or curve reuse,"Compressed bun/toupie terminal with a carved leaf-tip band, apparently turned in one with the leg blank (no glue line resolvable at web resolution). Variation: bun height/width ratio, leaf-tip count, or swap to a plain pad."
FC-09-1954_151,1954.151,rail,,2 VISIBLE (side rails),VISIBLE,parameterized recipe reuse,"Thick shaped side rail, BOWED OUTWARD IN PLAN and serpentine in elevation, sawn from a wide board. Its structural core is bare wood; all gilt ornament is applied to the outer face only. Variation: length, bow radius in plan, depth of the serpentine sag at mid-span, whether the ends are knockdown or fixed."
FC-09-1954_151,1954.151,rail,,"2 VISIBLE (1 head-end bottom rail, 1 foot-end bottom rail)",VISIBLE,parameterized recipe reuse,"Straight bottom rail spanning post to post and closing the base of each end frame. Head-end version is left as plain unfinished wood on both faces (alt19, alt20); foot-end version carries the full gilt apron. Variation: length, and finished-vs-plain treatment as a visibility-driven switch."
FC-09-1954_151,1954.151,crest/cornice,arched cresting,2 VISIBLE (1 per end),VISIBLE,parameterized recipe reuse,"Shaped arched top rail, built up from laminated curved segments (lamination lines visible in alt9/alt10/alt11), stepping down through an ogee shoulder to the post cap. Variation: arch span, arch rise, shoulder step height, and the density of applied garland on its face."
FC-09-1954_151,1954.151,brace,,"2 VISIBLE (head end, pencilled LEFT HEAD and RIGHT HEAD); 4 implied by the two matching ends",VISIBLE,shared profile or curve reuse,"Shaped sawn console behind each arch shoulder, tying the laminated crest down to the post; drilled with two large round holes (weight relief or fixing) and fitted with a let-in iron keeper plate. Variation: arc radius, hole count/position, thickness."
FC-09-1954_151,1954.151,panel frame,,2 VISIBLE (one shaped frame per end),VISIBLE,assembly-grammar reuse,"The frame is not a joinery unit of its own — it is the ASSEMBLY of post + post + bottom rail + arched crest, enclosing one arch-topped field. That grammar (two uprights, one straight bottom, one arched top, upholstered field between) is the reusable thing. Variation: aspect ratio, arched vs straight top, single field vs subdivided."
FC-09-1954_151,1954.151,apron,,3 VISIBLE (both side rails and the foot end); the head-end bottom rail carries no apron,VISIBLE,parameterized recipe reuse,"Pierced band of linked circles, each holding a rosette, framed above and below by reeded/beaded borders, with applied floral garland swags hanging below and a carved trophy at mid-span (alt2). Variation: run length, repeat count of the circle unit (roughly 22–24 across the foot end), number of garland drops, presence/absence of the central trophy."
FC-09-1954_151,1954.151,moulding run,,"At least 4 distinct profiles VISIBLE (bead-and-reel, ribbon-twist/guilloche, leaf-tip, plain fillet); total linear runs NOT DETERMINABLE",VISIBLE,exact accepted donor reuse,"Pure sweep-along-curve donors: one profile section, any path. Variation: bead diameter/pitch, twist pitch, and whether the run is straight or follows the crest arc."
FC-09-1954_151,1954.151,trim path,,"2 concentric runs per upholstered face VISIBLE (an outer gilt bead run on the frame, an inner dark close-set border against the silk); a woven braid also runs along the bottom of the head-end outer face",VISIBLE,parameterized recipe reuse,"Border path follows the shaped panel outline exactly. Variation: number of concentric runs, bead/nail pitch, braid width. NOTE: at web resolution the inner dark run cannot be resolved as carved ungilded beading versus close-set upholstery nails — either reading gives the same swept-path geometry."
FC-09-1954_151,1954.151,cover shell,embroidered satin,3 faces VISIBLE (head-end inner: heron and nest; head-end outer: flower basket; foot-end outer: straw hat and musical trophy). Foot-end inner face NOT DETERMINABLE,VISIBLE,parameterized recipe reuse,"Each face is a single stretched embroidered silk-satin field with a DIFFERENT pictorial centre but a shared floral-garland border logic. This is the cleanest texture-variation slot on the object: one shaped UV field, swappable centre motif. Variation: motif, ground colour, border garland density."
FC-09-1954_151,1954.151,padding mass,,4 (one per panel face),INFERRED FROM TYPE,parameterized recipe reuse,"Thin and flat — the silk reads as taut over a shallow build-up, not a sprung cushion. No view opens a panel. Variation: crown height, edge roll presence."
FC-09-1954_151,1954.151,upholstery webbing,,NOT DETERMINABLE,NOT DETERMINABLE,parameterized recipe reuse,"No view exposes the back of any upholstered field; both faces of each end are covered, so the foundation is sealed inside. Cannot assert webbing versus a solid boarded ground."
FC-09-1954_151,1954.151,textile support,sommier / mattress support,NOT DETERMINABLE,PARTIALLY VISIBLE,parameterized recipe reuse,"alt1 shows a mattress in place; alt8 shows a continuous stepped rebate along the inner face of the side rail that would carry a base, plus large plugged dowel holes. Whether the base is sangles, slats or a boarded sommier is NOT determinable from any supplied view. Variation: ledge height within the rail, support type."
FC-09-1954_151,1954.151,pintle,bed hook / bed bolt,2 VISIBLE at the head-end / right-side-rail joint; 8 implied by the four identical rail-to-post joints,VISIBLE,exact accepted donor reuse,"Round-headed iron pins housed in slots cut into a projecting block on the rail end, each head pierced by a rectangular slot (alt7, alt8). This is a knockdown bed-hook-and-key joint, fully exposed. Variation: pin count per joint (2 here), pin diameter, spacing."
FC-09-1954_151,1954.151,wedge/key,,NOT DETERMINABLE,INFERRED FROM TYPE,exact accepted donor reuse,"The rectangular slots through the pin heads exist to take tapered keys, but NO key is present in any view — the slots photograph empty. Asserted from joint type only. Variation: taper angle, head form."
FC-09-1954_151,1954.151,strap/band,,"2 iron plates VISIBLE let flush into the top edge of one side rail, plus 1 keeper on a head-end brace; total NOT DETERMINABLE",PARTIALLY VISIBLE,exact accepted donor reuse,"Thin rectangular ferrous plates inlet flush into the timber (alt8 crop, alt11). Function reads as reinforcement/keeper for the knockdown joint. Variation: length, inlet depth, count per rail."
FC-09-1954_151,1954.151,finial,,"4 VISIBLE (corner finials, one per post)",VISIBLE,exact accepted donor reuse,"Bound-reed / flaming-vase form wrapped in a spiral floral garland, standing on the post cap block. All four read as the same master. Variation: overall height, garland turn count, swap of the core between reed bundle, urn and torch."
FC-09-1954_151,1954.151,finial,,"2 VISIBLE (crest finials, one per end)",VISIBLE,parameterized recipe reuse,"Fluted torch/quiver with looped drapery, flanked by two rosette-centred volute scrolls on a foliate cartouche base (alt16, alt17). Head-end and foot-end instances are the same master at different scale. Variation: scale, volute spread, cartouche width."
FC-09-1954_151,1954.151,repeated ornament master,rosette in pierced circle,NOT DETERMINABLE across the whole object; roughly 22–24 units in the foot-end apron run alone,VISIBLE,exact accepted donor reuse,"The apron's atomic unit: a pierced ring enclosing a many-petalled rosette. Variation: ring diameter, petal count, pierce-through vs solid ground, linear pitch."
FC-09-1954_151,1954.151,repeated ornament master,rose garland / swag,"NOT DETERMINABLE (multiple drops per apron run, plus swags on both crests and spiral garlands on all 4 corner finials)",VISIBLE,exact accepted donor reuse,"Applied carved rose-and-leaf garland. alt6 shows one from behind: a separately carved element SCREWED to a plain sawn backing, which is exactly the applied-ornament workflow to copy. Variation: swag length, sag depth, flower density, and whether it is hung as a drop, a spiral or a continuous run."
FC-09-1954_151,1954.151,repeated ornament master,acanthus collar; rosette die,4 VISIBLE (one at the head of each leg); 2 further square rosette dies VISIBLE at the foot-end corners,VISIBLE,exact accepted donor reuse,"Two small masters: the leaf collar that caps every leg turning, and the square foliate panel with a central rosette that fills each corner die block. Variation: leaf count, panel size, rosette petal count."
FC-10-1971_281,1971.281,front leg,corner stile / style,2,VISIBLE,parameterized recipe reuse,"length below the lower rail (sets floor clearance), square section width, degree of chamfer/wear rounding at the foot; same recipe drives chest, bench, settle, cupboard, and table-frame corners"
FC-10-1971_281,1971.281,rear leg/stile,corner stile,2,VISIBLE,parameterized recipe reuse,"section is notably THINNER and more board-like than the front legs, with a slight downward taper — the taper amount, thickness, and whether front/rear sections match are the parameters; a 'show face vs. back face' economy rule reusable across every cased piece"
FC-10-1971_281,1971.281,post,muntin,2,VISIBLE,parameterized recipe reuse,"count (drives how many panels the front carries), width, and spacing; 0 posts = single-panel front, 3 posts = four-panel front"
FC-10-1971_281,1971.281,rail,NOT STATED,"3 visible (front upper, front lower, rear lower)",PARTIALLY VISIBLE,parameterized recipe reuse,"depth of the upper (lock) rail vs. lower rail, run length, and whether the lower edge is left straight (as here on the front) or cut to a curve; corresponding side and rear-upper rails are not resolvable — the back board runs straight to the lid without one"
FC-10-1971_281,1971.281,panel frame,NOT STATED,1 (the front face assembly),VISIBLE,assembly-grammar reuse,"the grammar is stile–muntin–muntin–stile crossed by upper and lower rail, all pegged; retarget by changing bay count and bay aspect ratio to produce cupboard doors, wall panelling, bed heads, screen sections"
FC-10-1971_281,1971.281,floating panel,linenfold panel,3,VISIBLE,parameterized recipe reuse,"panel blank width/height and thickness; the blank is separable from its carved face, so a plain, a carved, and a pierced variant all share one groove-set blank"
FC-10-1971_281,1971.281,repeated ornament master,linenfold carving,"9 fold units (3 per panel x 3 panels), each with a cusped terminal top and bottom = 18 terminals; 2 narrow beaded ribs per panel = 6",VISIBLE,exact accepted donor reuse,"fold width, fold count per panel, terminal motif (cross-pommee/foliate cusp here), and bead pitch on the narrow ribs; density scales from austere 2-fold to crowded 5-fold without redrawing the master"
FC-10-1971_281,1971.281,moulding run,NOT STATED,3 openings on the front carry a continuous chamfer/step; profile section NOT DETERMINABLE,PARTIALLY VISIBLE,shared profile or curve reuse,"a single small chamfer/ovolo section swept around every panel opening — swap the section (chamfer, ovolo, cavetto, roll) to reskin a whole period of framed joinery"
FC-10-1971_281,1971.281,apron,arched foot cut in the end board,2,VISIBLE,shared profile or curve reuse,"this is the shaped lower EDGE of each side board, not a separate member — an ogee-shouldered arch springing between the two stiles; arch height, springing point, and cusping are the parameters, and the same curve retargets to bench ends, aumbry ends, and stool ends"
FC-10-1971_281,1971.281,side board,end board,"2 (left fully visible; right only partially, through the open underframe)",PARTIALLY VISIBLE,parameterized recipe reuse,"a single wide riven plank housed in the stiles, left plain with no framing or panel — width, height, and the arch cut at its foot; whether it is one plank or two edge-joined is not resolvable"
FC-10-1971_281,1971.281,back board,NOT STATED,1 wide plank visible above the rear lower rail,VISIBLE,parameterized recipe reuse,"left completely unfinished, tool-marked and grey against the polished front — the show-face/hidden-face split is the reusable rule; plank count and fixing pattern (a vertical row of peg/nail points runs down the stile line) are the parameters"
FC-10-1971_281,1971.281,lid,hinged top plank,1,VISIBLE,parameterized recipe reuse,"single thick plank with a plain square edge overhanging on all four sides; overhang amount, thickness, and edge treatment vary; upper face is dished and split from use, giving a wear-state axis (pristine / worn / split-and-repaired)"
FC-10-1971_281,1971.281,brace,cleat / batten,2,VISIBLE,parameterized recipe reuse,"end cleats screwed to the lid underside with modern slotted screws in pale unpatinated wood — clearly a later repair, not original; length, taper of the chamfered ends, and fixing type (peg vs. nail vs. screw) double as a 'this piece has been repaired' storytelling axis"
FC-10-1971_281,1971.281,hinge leaf,NOT STATED,4 leaves (2 strap hinges) visible,VISIBLE,exact accepted donor reuse,"wrought iron straps, the lid leaf long and tapering to a spade/arrow terminal, the carcass leaf turned down onto the inner face of the back board; strap length, terminal shape, and nail count vary — count scales with lid length (2 here, 3 on a longer chest)"
FC-10-1971_281,1971.281,lock/escutcheon,NOT STATED,1,VISIBLE,exact accepted donor reuse,"a rectangular iron plate let into the centre of the front upper rail, keyhole legible from the interior face; plate outline, keyhole shape, and fixing-nail pattern vary — the single highest-value small iron donor in the corpus so far"
FC-10-1971_281,1971.281,latch,hasp,1,VISIBLE,exact accepted donor reuse,"the lid-mounted half of the lock: a tapered iron plate on the lid front edge dropping to a slotted tongue that engages the lock plate; blade taper, tongue length, and whether it hangs free or is sprung"
FC-10-1971_281,1971.281,wedge/key,peg / trenail,"NOT DETERMINABLE (many visible: a vertical row of roughly 4-5 down the front-left stile fixing the side board, plus at least 2 in the front lower rail and more at the rail/stile crossings)",VISIBLE,exact accepted donor reuse,"proud-standing round oak pegs, slightly irregular; diameter, protrusion, and placement grid — a single peg donor plus a placement rule fixes every joint on every joined-oak object in the library"
FC-10-1971_281,1971.281,shelf,chest bottom / floor boards,NOT DETERMINABLE,PARTIALLY VISIBLE,parameterized recipe reuse,"the interior floor is visible from above as a plain boarded surface set above the lower rails; board count, run direction, and whether it is grooved into the rails or simply laid and nailed are not resolvable"
FC-10-1971_281,1971.281,foot,NOT STATED,4,VISIBLE,shared profile or curve reuse,"NOT a separate joined part — each foot is simply the stile continuing past the lower rail to the floor, with worn rounded ends; foot height (here roughly 15 cm of open clearance), and whether the profile stays square or is cut to a bracket"
FC-10-1984_161,"1984.161 (Cleveland Museum of Art) — ""Chest"", oak and pine, America, Massachusetts, perhaps Salem, c. 1700; 77.5 x 115.3 x 53.7 cm; CC0. Object as seen: a joined, lift-top oak chest-over-drawer (one long drawer), frame-and-panel front of three bays with applied geometric mouldings, applied split spindles, turned ball feet, interior till at the right end, mortised iron lock.",rear leg/stile,corner stile / post,4,PARTIALLY VISIBLE,parameterized recipe reuse,"height, square section, whether the stile terminates at a base moulding (as here) or continues to the floor as a foot"
